"pwsid","category","hh_use","service","commodity_unit_price"
"CA0405001","inside",2000,"water",3.14
"CA0405001","inside",3000,"water",3.14
"CA0405001","inside",4000,"water",3.14
"CA0405001","inside",5000,"water",3.14
"CA0405001","inside",6000,"water",3.14
"CA0405001","inside",7000,"water",3.14
"CA0405001","inside",8000,"water",3.14
"CA0405001","inside",9000,"water",3.14
"CA0405001","inside",10000,"water",3.14
"CA0405001","inside",11000,"water",3.14
"CA0405001","inside",12000,"water",3.14
"CA0405001","inside",13000,"water",3.14
"CA0405001","inside",14000,"water",3.14
"CA0405001","inside",15000,"water",3.14
"CA0405001","inside",16000,"water",3.14
"CA0410001","inside",0,"sewer",0
"CA0410001","inside",1000,"sewer",0
"CA0410001","inside",2000,"sewer",0
"CA0410001","inside",3000,"sewer",0
"CA0410001","inside",4000,"sewer",0
"CA0410001","inside",5000,"sewer",0
"CA0410001","inside",6000,"sewer",0
"CA0410001","inside",7000,"sewer",0
"CA0410001","inside",8000,"sewer",0
"CA0410001","inside",9000,"sewer",0
"CA0410001","inside",10000,"sewer",0
"CA0410001","inside",11000,"sewer",0
"CA0410001","inside",12000,"sewer",0
"CA0410001","inside",13000,"sewer",0
"CA0410001","inside",14000,"sewer",0
"CA0410001","inside",15000,"sewer",0
"CA0410001","inside",16000,"sewer",0
"CA0410001","inside",0,"water",0
"CA0410001","inside",1000,"water",0
"CA0410001","inside",2000,"water",0
"CA0410001","inside",3000,"water",0
"CA0410001","inside",4000,"water",0
"CA0410001","inside",5000,"water",0
"CA0410001","inside",6000,"water",0
"CA0410001","inside",7000,"water",0
"CA0410001","inside",8000,"water",0
"CA0410001","inside",9000,"water",0
"CA0410001","inside",10000,"water",0
"CA0410001","inside",11000,"water",0
"CA0410001","inside",12000,"water",0
"CA0410001","inside",13000,"water",0
"CA0410001","inside",14000,"water",0
"CA0410001","inside",15000,"water",0
"CA0410001","inside",16000,"water",0
"CA0410002","inside",0,"sewer",0
"CA0410002","inside",1000,"sewer",0
"CA0410002","inside",2000,"sewer",0
"CA0410002","inside",3000,"sewer",0
"CA0410002","inside",4000,"sewer",0
"CA0410002","inside",5000,"sewer",0
"CA0410002","inside",6000,"sewer",0
"CA0410002","inside",7000,"sewer",0
"CA0410002","inside",8000,"sewer",0
"CA0410002","inside",9000,"sewer",0
"CA0410002","inside",10000,"sewer",0
"CA0410002","inside",11000,"sewer",0
"CA0410002","inside",12000,"sewer",0
"CA0410002","inside",13000,"sewer",0
"CA0410002","inside",14000,"sewer",0
"CA0410002","inside",15000,"sewer",0
"CA0410002","inside",16000,"sewer",0
"CA0410002","inside",0,"water",0
"CA0410002","inside",1000,"water",2.35
"CA0410002","inside",2000,"water",2.35
"CA0410002","inside",3000,"water",2.35
"CA0410002","inside",4000,"water",2.35
"CA0410002","inside",5000,"water",2.35
"CA0410002","inside",6000,"water",2.34
"CA0410002","inside",7000,"water",2.35
"CA0410002","inside",8000,"water",2.19
"CA0410002","inside",9000,"water",2.16
"CA0410002","inside",10000,"water",2.19
"CA0410002","inside",11000,"water",2.22
"CA0410002","inside",12000,"water",2.24
"CA0410002","inside",13000,"water",2.26
"CA0410002","inside",14000,"water",2.28
"CA0410002","inside",15000,"water",2.29
"CA0410002","inside",16000,"water",2.3
"CA0410005","inside",0,"sewer",0
"CA0410005","inside",1000,"sewer",0
"CA0410005","inside",2000,"sewer",0
"CA0410005","inside",3000,"sewer",0
"CA0410005","inside",4000,"sewer",0
"CA0410005","inside",5000,"sewer",0
"CA0410005","inside",6000,"sewer",0
"CA0410005","inside",7000,"sewer",0
"CA0410005","inside",8000,"sewer",0
"CA0410005","inside",9000,"sewer",0
"CA0410005","inside",10000,"sewer",0
"CA0410005","inside",11000,"sewer",0
"CA0410005","inside",12000,"sewer",0
"CA0410005","inside",13000,"sewer",0
"CA0410005","inside",14000,"sewer",0
"CA0410005","inside",15000,"sewer",0
"CA0410005","inside",16000,"sewer",0
"CA0410005","inside",0,"water",0
"CA0410005","inside",1000,"water",3.34
"CA0410005","inside",2000,"water",3.34
"CA0410005","inside",3000,"water",3.34
"CA0410005","inside",4000,"water",3.34
"CA0410005","inside",5000,"water",3.34
"CA0410005","inside",6000,"water",3.45
"CA0410005","inside",7000,"water",3.56
"CA0410005","inside",8000,"water",3.65
"CA0410005","inside",9000,"water",3.72
"CA0410005","inside",10000,"water",3.77
"CA0410005","inside",11000,"water",3.92
"CA0410005","inside",12000,"water",4.15
"CA0410005","inside",13000,"water",4.33
"CA0410005","inside",14000,"water",4.5
"CA0410005","inside",15000,"water",4.63
"CA0410005","inside",16000,"water",4.76
"CA0410007","inside",0,"sewer",0
"CA0410007","inside",1000,"sewer",0
"CA0410007","inside",2000,"sewer",0
"CA0410007","inside",3000,"sewer",0
"CA0410007","inside",4000,"sewer",0
"CA0410007","inside",5000,"sewer",0
"CA0410007","inside",6000,"sewer",0
"CA0410007","inside",7000,"sewer",0
"CA0410007","inside",8000,"sewer",0
"CA0410007","inside",9000,"sewer",0
"CA0410007","inside",10000,"sewer",0
"CA0410007","inside",11000,"sewer",0
"CA0410007","inside",12000,"sewer",0
"CA0410007","inside",13000,"sewer",0
"CA0410007","inside",14000,"sewer",0
"CA0410007","inside",15000,"sewer",0
"CA0410007","inside",16000,"sewer",0
"CA0410007","inside",0,"water",0
"CA0410007","inside",1000,"water",2.15
"CA0410007","inside",2000,"water",2.15
"CA0410007","inside",3000,"water",2.15
"CA0410007","inside",4000,"water",2.15
"CA0410007","inside",5000,"water",2.15
"CA0410007","inside",6000,"water",2.15
"CA0410007","inside",7000,"water",2.15
"CA0410007","inside",8000,"water",2.15
"CA0410007","inside",9000,"water",2.15
"CA0410007","inside",10000,"water",2.15
"CA0410007","inside",11000,"water",2.15
"CA0410007","inside",12000,"water",2.15
"CA0410007","inside",13000,"water",2.15
"CA0410007","inside",14000,"water",2.15
"CA0410007","inside",15000,"water",2.15
"CA0410007","inside",16000,"water",2.15
"CA0410009","inside",0,"sewer",0
"CA0410009","inside",1000,"sewer",0
"CA0410009","inside",2000,"sewer",0
"CA0410009","inside",3000,"sewer",0
"CA0410009","inside",4000,"sewer",0
"CA0410009","inside",5000,"sewer",0
"CA0410009","inside",6000,"sewer",0
"CA0410009","inside",7000,"sewer",0
"CA0410009","inside",8000,"sewer",0
"CA0410009","inside",9000,"sewer",0
"CA0410009","inside",10000,"sewer",0
"CA0410009","inside",11000,"sewer",0
"CA0410009","inside",12000,"sewer",0
"CA0410009","inside",13000,"sewer",0
"CA0410009","inside",14000,"sewer",0
"CA0410009","inside",15000,"sewer",0
"CA0410009","inside",16000,"sewer",0
"CA0410009","inside",0,"water",0
"CA0410009","inside",1000,"water",5.33
"CA0410009","inside",2000,"water",5.33
"CA0410009","inside",3000,"water",5.33
"CA0410009","inside",4000,"water",5.33
"CA0410009","inside",5000,"water",5.33
"CA0410009","inside",6000,"water",5.33
"CA0410009","inside",7000,"water",5.33
"CA0410009","inside",8000,"water",5.33
"CA0410009","inside",9000,"water",5.33
"CA0410009","inside",10000,"water",5.33
"CA0410009","inside",11000,"water",5.33
"CA0410009","inside",12000,"water",5.33
"CA0410009","inside",13000,"water",5.33
"CA0410009","inside",14000,"water",5.33
"CA0410009","inside",15000,"water",5.33
"CA0410009","inside",16000,"water",5.33
"CA0410011","inside",0,"sewer",0
"CA0410011","inside",1000,"sewer",0
"CA0410011","inside",2000,"sewer",0
"CA0410011","inside",3000,"sewer",0
"CA0410011","inside",4000,"sewer",0
"CA0410011","inside",5000,"sewer",0
"CA0410011","inside",6000,"sewer",0
"CA0410011","inside",7000,"sewer",0
"CA0410011","inside",8000,"sewer",0
"CA0410011","inside",9000,"sewer",0
"CA0410011","inside",10000,"sewer",0
"CA0410011","inside",11000,"sewer",0
"CA0410011","inside",12000,"sewer",0
"CA0410011","inside",13000,"sewer",0
"CA0410011","inside",14000,"sewer",0
"CA0410011","inside",15000,"sewer",0
"CA0410011","inside",16000,"sewer",0
"CA0410011","inside",0,"water",0
"CA0410011","inside",1000,"water",4.75
"CA0410011","inside",2000,"water",4.75
"CA0410011","inside",3000,"water",4.75
"CA0410011","inside",4000,"water",4.75
"CA0410011","inside",5000,"water",4.75
"CA0410011","inside",6000,"water",4.75
"CA0410011","inside",7000,"water",4.75
"CA0410011","inside",8000,"water",4.75
"CA0410011","inside",9000,"water",4.75
"CA0410011","inside",10000,"water",4.75
"CA0410011","inside",11000,"water",4.75
"CA0410011","inside",12000,"water",4.75
"CA0410011","inside",13000,"water",4.75
"CA0410011","inside",14000,"water",4.75
"CA0410011","inside",15000,"water",4.75
"CA0410011","inside",16000,"water",4.75
"CA0510001","inside",0,"sewer",0
"CA0510001","inside",1000,"sewer",0
"CA0510001","inside",2000,"sewer",0
"CA0510001","inside",3000,"sewer",0
"CA0510001","inside",4000,"sewer",0
"CA0510001","inside",5000,"sewer",0
"CA0510001","inside",6000,"sewer",0
"CA0510001","inside",7000,"sewer",0
"CA0510001","inside",8000,"sewer",0
"CA0510001","inside",9000,"sewer",0
"CA0510001","inside",10000,"sewer",0
"CA0510001","inside",11000,"sewer",0
"CA0510001","inside",12000,"sewer",0
"CA0510001","inside",13000,"sewer",0
"CA0510001","inside",14000,"sewer",0
"CA0510001","inside",15000,"sewer",0
"CA0510001","inside",16000,"sewer",0
"CA0510001","inside",0,"water",0
"CA0510001","inside",1000,"water",0
"CA0510001","inside",2000,"water",0
"CA0510001","inside",3000,"water",0
"CA0510001","inside",4000,"water",0
"CA0510001","inside",5000,"water",0
"CA0510001","inside",6000,"water",0
"CA0510001","inside",7000,"water",0
"CA0510001","inside",8000,"water",0.14
"CA0510001","inside",9000,"water",0.38
"CA0510001","inside",10000,"water",0.57
"CA0510001","inside",11000,"water",0.73
"CA0510001","inside",12000,"water",0.85
"CA0510001","inside",13000,"water",0.96
"CA0510001","inside",14000,"water",1.06
"CA0510001","inside",15000,"water",1.14
"CA0510001","inside",16000,"water",1.21
"CA0510002","inside",0,"sewer",0
"CA0510002","inside",1000,"sewer",0
"CA0510002","inside",2000,"sewer",0
"CA0510002","inside",3000,"sewer",0
"CA0510002","inside",4000,"sewer",0
"CA0510002","inside",5000,"sewer",0
"CA0510002","inside",6000,"sewer",0
"CA0510002","inside",7000,"sewer",0
"CA0510002","inside",8000,"sewer",0
"CA0510002","inside",9000,"sewer",0
"CA0510002","inside",10000,"sewer",0
"CA0510002","inside",11000,"sewer",0
"CA0510002","inside",12000,"sewer",0
"CA0510002","inside",13000,"sewer",0
"CA0510002","inside",14000,"sewer",0
"CA0510002","inside",15000,"sewer",0
"CA0510002","inside",16000,"sewer",0
"CA0510002","inside",0,"water",0
"CA0510002","inside",1000,"water",0
"CA0510002","inside",2000,"water",0
"CA0510002","inside",3000,"water",0.7
"CA0510002","inside",4000,"water",1.05
"CA0510002","inside",5000,"water",1.26
"CA0510002","inside",6000,"water",1.79
"CA0510002","inside",7000,"water",2.17
"CA0510002","inside",8000,"water",2.46
"CA0510002","inside",9000,"water",2.68
"CA0510002","inside",10000,"water",2.86
"CA0510002","inside",11000,"water",3
"CA0510002","inside",12000,"water",3.12
"CA0510002","inside",13000,"water",3.22
"CA0510002","inside",14000,"water",3.31
"CA0510002","inside",15000,"water",3.39
"CA0510002","inside",16000,"water",3.45
"CA0510003","inside",0,"sewer",0
"CA0510003","inside",1000,"sewer",0
"CA0510003","inside",2000,"sewer",0
"CA0510003","inside",3000,"sewer",0
"CA0510003","inside",4000,"sewer",0
"CA0510003","inside",5000,"sewer",0
"CA0510003","inside",6000,"sewer",0
"CA0510003","inside",7000,"sewer",0
"CA0510003","inside",8000,"sewer",0
"CA0510003","inside",9000,"sewer",0
"CA0510003","inside",10000,"sewer",0
"CA0510003","inside",11000,"sewer",0
"CA0510003","inside",12000,"sewer",0
"CA0510003","inside",13000,"sewer",0
"CA0510003","inside",14000,"sewer",0
"CA0510003","inside",15000,"sewer",0
"CA0510003","inside",16000,"sewer",0
"CA0510003","inside",0,"water",0
"CA0510003","inside",1000,"water",1.79
"CA0510003","inside",2000,"water",1.79
"CA0510003","inside",3000,"water",1.79
"CA0510003","inside",4000,"water",1.79
"CA0510003","inside",5000,"water",1.79
"CA0510003","inside",6000,"water",1.79
"CA0510003","inside",7000,"water",1.79
"CA0510003","inside",8000,"water",1.79
"CA0510003","inside",9000,"water",1.79
"CA0510003","inside",10000,"water",1.79
"CA0510003","inside",11000,"water",1.79
"CA0510003","inside",12000,"water",1.79
"CA0510003","inside",13000,"water",1.79
"CA0510003","inside",14000,"water",1.79
"CA0510003","inside",15000,"water",1.79
"CA0510003","inside",16000,"water",1.79
"CA0510004","inside",0,"sewer",0
"CA0510004","inside",1000,"sewer",0
"CA0510004","inside",2000,"sewer",0
"CA0510004","inside",3000,"sewer",0
"CA0510004","inside",4000,"sewer",0
"CA0510004","inside",5000,"sewer",0
"CA0510004","inside",6000,"sewer",0
"CA0510004","inside",7000,"sewer",0
"CA0510004","inside",8000,"sewer",0
"CA0510004","inside",9000,"sewer",0
"CA0510004","inside",10000,"sewer",0
"CA0510004","inside",11000,"sewer",0
"CA0510004","inside",12000,"sewer",0
"CA0510004","inside",13000,"sewer",0
"CA0510004","inside",14000,"sewer",0
"CA0510004","inside",15000,"sewer",0
"CA0510004","inside",16000,"sewer",0
"CA0510004","inside",0,"water",0
"CA0510004","inside",1000,"water",1.51
"CA0510004","inside",2000,"water",1.51
"CA0510004","inside",3000,"water",1.51
"CA0510004","inside",4000,"water",1.51
"CA0510004","inside",5000,"water",1.53
"CA0510004","inside",6000,"water",1.54
"CA0510004","inside",7000,"water",1.54
"CA0510004","inside",8000,"water",1.54
"CA0510004","inside",9000,"water",1.55
"CA0510004","inside",10000,"water",1.55
"CA0510004","inside",11000,"water",1.55
"CA0510004","inside",12000,"water",1.56
"CA0510004","inside",13000,"water",1.56
"CA0510004","inside",14000,"water",1.56
"CA0510004","inside",15000,"water",1.56
"CA0510004","inside",16000,"water",1.56
"CA0510006","inside",0,"sewer",0
"CA0510006","inside",1000,"sewer",0
"CA0510006","inside",2000,"sewer",0
"CA0510006","inside",3000,"sewer",0
"CA0510006","inside",4000,"sewer",0
"CA0510006","inside",5000,"sewer",0
"CA0510006","inside",6000,"sewer",0
"CA0510006","inside",7000,"sewer",0
"CA0510006","inside",8000,"sewer",0
"CA0510006","inside",9000,"sewer",0
"CA0510006","inside",10000,"sewer",0
"CA0510006","inside",11000,"sewer",0
"CA0510006","inside",12000,"sewer",0
"CA0510006","inside",13000,"sewer",0
"CA0510006","inside",14000,"sewer",0
"CA0510006","inside",15000,"sewer",0
"CA0510006","inside",16000,"sewer",0
"CA0510006","inside",0,"water",0
"CA0510006","inside",1000,"water",1.54
"CA0510006","inside",2000,"water",1.53
"CA0510006","inside",3000,"water",1.54
"CA0510006","inside",4000,"water",1.54
"CA0510006","inside",5000,"water",1.55
"CA0510006","inside",6000,"water",1.56
"CA0510006","inside",7000,"water",1.57
"CA0510006","inside",8000,"water",1.57
"CA0510006","inside",9000,"water",1.58
"CA0510006","inside",10000,"water",1.58
"CA0510006","inside",11000,"water",1.58
"CA0510006","inside",12000,"water",1.58
"CA0510006","inside",13000,"water",1.58
"CA0510006","inside",14000,"water",1.59
"CA0510006","inside",15000,"water",1.59
"CA0510006","inside",16000,"water",1.59
"CA0510009","inside",0,"sewer",0
"CA0510009","inside",1000,"sewer",0
"CA0510009","inside",2000,"sewer",0
"CA0510009","inside",3000,"sewer",0
"CA0510009","inside",4000,"sewer",0
"CA0510009","inside",5000,"sewer",0
"CA0510009","inside",6000,"sewer",0
"CA0510009","inside",7000,"sewer",0
"CA0510009","inside",8000,"sewer",0
"CA0510009","inside",9000,"sewer",0
"CA0510009","inside",10000,"sewer",0
"CA0510009","inside",11000,"sewer",0
"CA0510009","inside",12000,"sewer",0
"CA0510009","inside",13000,"sewer",0
"CA0510009","inside",14000,"sewer",0
"CA0510009","inside",15000,"sewer",0
"CA0510009","inside",16000,"sewer",0
"CA0510009","inside",0,"water",0
"CA0510009","inside",1000,"water",0
"CA0510009","inside",2000,"water",0
"CA0510009","inside",3000,"water",0.27
"CA0510009","inside",4000,"water",0.74
"CA0510009","inside",5000,"water",1.02
"CA0510009","inside",6000,"water",1.21
"CA0510009","inside",7000,"water",1.34
"CA0510009","inside",8000,"water",1.44
"CA0510009","inside",9000,"water",1.52
"CA0510009","inside",10000,"water",1.58
"CA0510009","inside",11000,"water",1.63
"CA0510009","inside",12000,"water",1.67
"CA0510009","inside",13000,"water",1.71
"CA0510009","inside",14000,"water",1.74
"CA0510009","inside",15000,"water",1.77
"CA0510009","inside",16000,"water",1.79
"CA0510010","inside",0,"sewer",0
"CA0510010","inside",1000,"sewer",0
"CA0510010","inside",2000,"sewer",0
"CA0510010","inside",3000,"sewer",0
"CA0510010","inside",4000,"sewer",0
"CA0510010","inside",5000,"sewer",0
"CA0510010","inside",6000,"sewer",0
"CA0510010","inside",7000,"sewer",0
"CA0510010","inside",8000,"sewer",0
"CA0510010","inside",9000,"sewer",0
"CA0510010","inside",10000,"sewer",0
"CA0510010","inside",11000,"sewer",0
"CA0510010","inside",12000,"sewer",0
"CA0510010","inside",13000,"sewer",0
"CA0510010","inside",14000,"sewer",0
"CA0510010","inside",15000,"sewer",0
"CA0510010","inside",16000,"sewer",0
"CA0510010","inside",0,"water",0
"CA0510010","inside",1000,"water",0.75
"CA0510010","inside",2000,"water",0.75
"CA0510010","inside",3000,"water",0.75
"CA0510010","inside",4000,"water",0.75
"CA0510010","inside",5000,"water",0.75
"CA0510010","inside",6000,"water",0.75
"CA0510010","inside",7000,"water",0.75
"CA0510010","inside",8000,"water",0.75
"CA0510010","inside",9000,"water",0.75
"CA0510010","inside",10000,"water",0.75
"CA0510010","inside",11000,"water",0.75
"CA0510010","inside",12000,"water",0.75
"CA0510010","inside",13000,"water",0.75
"CA0510010","inside",14000,"water",0.75
"CA0510010","inside",15000,"water",0.75
"CA0510010","inside",16000,"water",0.75
"CA0510016","inside",0,"sewer",0
"CA0510016","inside",1000,"sewer",0
"CA0510016","inside",2000,"sewer",0
"CA0510016","inside",3000,"sewer",0
"CA0510016","inside",4000,"sewer",0
"CA0510016","inside",5000,"sewer",0
"CA0510016","inside",6000,"sewer",0
"CA0510016","inside",7000,"sewer",0
"CA0510016","inside",8000,"sewer",0
"CA0510016","inside",9000,"sewer",0
"CA0510016","inside",10000,"sewer",0
"CA0510016","inside",11000,"sewer",0
"CA0510016","inside",12000,"sewer",0
"CA0510016","inside",13000,"sewer",0
"CA0510016","inside",14000,"sewer",0
"CA0510016","inside",15000,"sewer",0
"CA0510016","inside",16000,"sewer",0
"CA0510016","inside",0,"water",0
"CA0510016","inside",1000,"water",1.54
"CA0510016","inside",2000,"water",1.53
"CA0510016","inside",3000,"water",1.54
"CA0510016","inside",4000,"water",1.54
"CA0510016","inside",5000,"water",1.55
"CA0510016","inside",6000,"water",1.56
"CA0510016","inside",7000,"water",1.57
"CA0510016","inside",8000,"water",1.57
"CA0510016","inside",9000,"water",1.58
"CA0510016","inside",10000,"water",1.58
"CA0510016","inside",11000,"water",1.58
"CA0510016","inside",12000,"water",1.58
"CA0510016","inside",13000,"water",1.58
"CA0510016","inside",14000,"water",1.59
"CA0510016","inside",15000,"water",1.59
"CA0510016","inside",16000,"water",1.59
"CA0510017","inside",0,"sewer",0
"CA0510017","inside",1000,"sewer",0
"CA0510017","inside",2000,"sewer",0
"CA0510017","inside",3000,"sewer",0
