"pwsid","service_area","city_name","utility_name","date","year","service","website","last_updated","order"
"CA1210018","Trinidad City","Trinidad City","Trinidad City",2018-07-01,"2018","drinking water","https://trinidad.ca.gov/document-library/document/2018-2019-water-rates",2021,1
"CA1210018","Trinidad City","Trinidad City","Homeowners",2021-01-01,"2021","septic/on-site",NA,2021,3
"CA1310001","Brawley City","Brawley City","Brawley City",2019-07-01,"2019","drinking water","http://www.brawley-ca.gov/cms/kcfinder/upload/files/finance/Prop%20218%20English.pdf",2020,1
"CA1310001","Brawley City","Brawley City","Brawley City",2019-07-01,"2019","wastewater","http://www.brawley-ca.gov/cms/kcfinder/upload/files/finance/Prop%20218%20English.pdf",2020,2
"CA1310002","Calexico City","Calexico City","Calexico City",2020-07-01,"2020","drinking water","https://www.calexico.ca.gov/index.asp?SEC=CEFC4CB8-0017-4A34-BF7C-4DA179D75A5E&DE=937BD3B6-8697-41C2-81D8-7AF72879A985",2020,1
"CA1310002","Calexico City","Calexico City","Calexico City",2020-07-01,"2020","wastewater","https://www.calexico.ca.gov/index.asp?SEC=CEFC4CB8-0017-4A34-BF7C-4DA179D75A5E&DE=937BD3B6-8697-41C2-81D8-7AF72879A985",2020,2
"CA1310004","El Centro City","El Centro City","El Centro City",2016-07-01,"2016","drinking water","http://www.cityofelcentro.org/finance/rates",2021,1
"CA1310004","El Centro City","El Centro City","El Centro City",2016-07-01,"2016","wastewater","http://www.cityofelcentro.org/finance/rates",2021,2
"CA1310005","Holtville City","Holtville City","Holtville City",2008-07-01,"2008","drinking water","http://holtville.ca.gov/section.php?id=47",2021,1
"CA1310005","Holtville City","Holtville City","Holtville City",2012-01-01,"2012","wastewater","http://holtville.ca.gov/section.php?id=47",2021,2
"CA1310006","Imperial City","Imperial City","Imperial City",2021-01-01,"2021","drinking water","https://www.cityofimperial.org/sites/default/files/pictures/Blank%20sample%20218%20notice.pdf",2021,1
"CA1310006","Imperial City","Imperial City","Imperial City",2021-01-01,"2021","wastewater","https://www.cityofimperial.org/sites/default/files/pictures/Blank%20sample%20218%20notice.pdf",2021,2
"CA1310007","Heber PUD","Heber PUD","Heber PUD",2020-07-01,"2020","drinking water","http://www.heber.ca.gov/sites/default/files/Resolution%202020-14%20Modifying%20Water-Sewer%20Rates%202020-21%20FY%20Impacts%20from%20COVID-19_0.pdf",2021,1
"CA1310007","Heber PUD","Heber PUD","Heber PUD",2020-07-01,"2020","wastewater","http://www.heber.ca.gov/sites/default/files/Resolution%202020-14%20Modifying%20Water-Sewer%20Rates%202020-21%20FY%20Impacts%20from%20COVID-19_0.pdf",2021,2
"CA1310011","Coachella Valley Water District - Division 11","Coachella Valley Water District - Division 11","Coachella Valley Water District - Division 11",2019-07-01,"2019","drinking water","https://www.cvwd.org/DocumentCenter/View/897/Domestic-Water-Rates-PDF?bidId=",2021,1
"CA1310011","Coachella Valley Water District - Division 11","Coachella Valley Water District - Division 11","Coachella Valley Water District - Division 11",2018-01-01,"2018","wastewater","http://www.cvwd.org/DocumentCenter/View/896/Sewer-Service-Rates-PDF?bidId=",2021,2
"CA1410001","Bishop City","Bishop City","Bishop City",2020-07-01,"2020","drinking water","https://www.cityofbishop.com/departments/public_works/water.php",2021,1
"CA1410001","Bishop City","Bishop City","Bishop City",2020-07-01,"2020","wastewater","https://www.cityofbishop.com/departments/public_works/water.php",2021,2
"CA1410006","Big Pine CSD","Big Pine CSD","Big Pine CSD",2018-08-01,"2018","drinking water","http://www.bigpinecsd.org/",2021,1
"CA1410006","Big Pine CSD","Big Pine CSD","Big Pine CSD",2018-08-01,"2018","wastewater","http://www.bigpinecsd.org/",2021,2
"CA1500314","Del Oro Water Company - Country Estates","Country Estates","Del Oro Water Company - Country Estates",2021-01-01,"2021","drinking water","http://www.delorowater.com/deloro/water-districts/country-estates.html",2021,1
"CA1500314","Del Oro Water Company - Country Estates","Country Estates","Homeowners",2021-01-01,"2021","septic/on-site","not found",2021,3
"CA1510001","Arvin Community Services District","Arvin City","Arvin Community Services District",2018-01-01,"2018","drinking water","OWRS",2020,1
"CA1510001","Arvin Community Services District","Arvin City","Arvin City",2015-01-01,"2015","wastewater","http://www.arvin.org/wp-content/uploads/2015/10/ArvinMSR.pdf",2020,2
"CA1510003","California Water Service Company - Bakersfield","Bakersfield City","California Water Service Company - Bakersfield",2020-02-01,"2020","drinking water","https://www.calwater.com/rates/rates-and-tariffs/",2020,1
"CA1510003","California Water Service Company - Bakersfield","Bakersfield City","Bakersfield City",2019-07-01,"2019","wastewater","https://bakersfieldcity.us/gov/depts/public_works/sewer/sewer_billing.htm",2020,2
"CA1510005","Delano City","Delano City","Delano City",2017-07-01,"2017","drinking water","http://www.cityofdelano.org/DocumentCenter/View/3085/Water-Rates---Resolution-2013-16?bidId=",2021,1
"CA1510005","Delano City","Delano City","Delano City",2017-07-01,"2017","wastewater","http://www.cityofdelano.org/DocumentCenter/View/3086/Sewer-Rates---Resolution-2013-16?bidId=",2021,2
"CA1510006","East Niles Community Services District","East Niles Community Services District","East Niles Community Services District",2021-04-01,"2021","drinking water","https://www.eastnilescsd.org/Information/rates.htm",2021,1
"CA1510006","East Niles Community Services District","East Niles Community Services District","East Niles Community Services District",2020-07-01,"2020","wastewater","https://www.eastnilescsd.org/Information/rates.htm",2021,2
"CA1510012","Lamont Public Utility District","Lamont Public Utility District","Lamont Public Utility District",2021-01-01,"2021","drinking water","https://www.lpud.org/water-rates",2021,1
"CA1510012","Lamont Public Utility District","Lamont Public Utility District","Lamont Public Utility District",2021-01-01,"2021","wastewater","https://www.lpud.org/wastewater-rates",2021,2
"CA1510013","McFarland City","McFarland City","McFarland City",2021-01-01,"2021","drinking water","http://ca-mcfarland.civicplus.com/216/Billing-Information",2021,1
"CA1510013","McFarland City","McFarland City","McFarland City",2021-01-01,"2021","wastewater","http://ca-mcfarland.civicplus.com/216/Billing-Information",2021,2
"CA1510014","Mojave PUD","Mojave PUD","Mojave PUD",2021-07-01,"2021","drinking water","https://mojavepud.specialdistrict.org/files/b85de46f6/2018+Water+Rate+Study.pdf",2021,1
"CA1510014","Mojave PUD","Mojave PUD","Mojave PUD",2021-07-01,"2021","wastewater","https://mojavepud.specialdistrict.org/files/41ca3e05d/2018+Sewer+Rate+Study.pdf",2021,2
"CA1510017","Indian Wells Valley Water District","Indian Wells Valley Water District","Indian Wells Valley Water District",2020-07-01,"2020","drinking water","https://www.iwvwd.com/customer-service/rates-2/",2021,1
"CA1510017","Indian Wells Valley Water District","Indian Wells Valley Water District","Ridgecrest City",1982-04-13,"1982","wastewater","https://www.ridgecrest-ca.gov/DocumentCenter/View/3461/Resolution-82--3-PDF?bidId=",2021,2
"CA1510018","Rosamond Community Services District","Rosamond Community Services District","Rosamond Community Services District",2020-07-01,"2020","drinking water","https://www.rosamondcsd.com/customers/water-sewer-rates",2021,1
"CA1510018","Rosamond Community Services District","Rosamond Community Services District","Rosamond Community Services District",2020-07-01,"2020","wastewater","https://www.rosamondcsd.com/customers/water-sewer-rates",2021,2
"CA1510019","Shafter City","Shafter City","Shafter City",2021-07-01,"2021","drinking water","https://www.shafter.com/DocumentCenter/View/4131/Prop-218-Notice-Zone-1-Water-Sewer-Trash-2017?bidId=",2021,1
"CA1510019","Shafter City","Shafter City","Shafter City",2021-07-01,"2021","wastewater","https://www.shafter.com/DocumentCenter/View/4131/Prop-218-Notice-Zone-1-Water-Sewer-Trash-2017?bidId=",2021,2
"CA1510020","Tehachapi City","Tehachapi City","Tehachapi City",2018-07-01,"2018","drinking water","https://emma.msrb.org/ES1351963-ES1053990-ES1459075.pdf",2021,1
"CA1510020","Tehachapi City","Tehachapi City","Tehachapi City",2019-01-01,"2019","wastewater","https://emma.msrb.org/ES1351963-ES1053990-ES1459075.pdf",2021,2
"CA1510021","Wasco City","Wasco City","Wasco City",2017-09-01,"2017","drinking water","https://www.cityofwasco.org/278/Residential-Water-Service",2021,1
"CA1510021","Wasco City","Wasco City","Wasco City",2021-01-01,"2021","wastewater","https://wasco.municipal.codes/Code/13.14",2021,2
"CA1510024","Greenfield County Water District","Greenfield County Water District","Greenfield County Water District",2020-06-01,"2020","drinking water","https://greenfieldwater.specialdistrict.org/files/dcf5a8cbb/Water+Rates+as+of+June%2C+2020.pdf",2021,1
"CA1510024","Greenfield County Water District","Greenfield County Water District","Greenfield City",2020-07-01,"2020","wastewater","https://ci.greenfield.ca.us/158/Utility-Billing",2021,2
"CA1510025","Stallion Springs CSD","Stallion Springs CSD","Stallion Springs CSD",2019-07-01,"2019","drinking water","https://www.stallionspringscsd.com/water",2021,1
"CA1510025","Stallion Springs CSD","Stallion Springs CSD","Stallion Springs CSD",2019-07-01,"2019","wastewater","https://www.stallionspringscsd.com/wastewater",2021,2
"CA1510031","Bakersfield City","Bakersfield City","Bakersfield City",2020-02-01,"2020","drinking water","https://www.calwater.com/docs/rates/rates_tariffs/bk/20200201-Residential_Metered_Service_BK.pdf",2020,1
"CA1510031","Bakersfield City","Bakersfield City","Bakersfield City",2019-07-01,"2019","wastewater","https://bakersfieldcity.us/gov/depts/public_works/sewer/sewer_billing.htm",2020,2
"CA1510032","California City","California City","California City",2018-07-01,"2018","drinking water","http://www.californiacity-ca.gov/CC/index.php/component/finder/search?q=water+rates&Itemid=496",2020,1
"CA1510032","California City","California City","California City",2018-07-01,"2018","wastewater","http://www.californiacity-ca.gov/CC/index.php/component/finder/search?q=water+rates&Itemid=496",2020,2
"CA1510038","Bear Valley CSD","Bear Valley CSD","Bear Valley CSD",2019-05-01,"2019","drinking water","https://www.bvcsd.com/posts/notice-of-proposed-water-rate-increases-2019-2023",2021,1
"CA1510038","Bear Valley CSD","Bear Valley CSD","Bear Valley CSD",2020-01-01,"2020","wastewater","https://uploads-ssl.webflow.com/5cdc7da45f4fbe2e6bcda1f2/5e507541258ffe4d757f3506_Sewer%20Rate%20Adjustment%20Study%209.5.pdf",2021,2
"CA1510045","Golden Hills Community Services District","Golden Hills Community Services District","Golden Hills Community Services District",2020-01-01,"2020","drinking water","https://ghcsd.com/rate-schedule/",2021,1
"CA1510045","Golden Hills Community Services District","Golden Hills Community Services District","Golden Hills Sanitation Company",2020-01-01,"2020","wastewater","https://ghcsd.com/wp-content/uploads/GHCSDFinalReport.pdf",2021,2
"CA1510055","California Water Service Company - North Garden","North Garden","California Water Service Company - Bakersfield North Garden",2021-01-01,"2021","drinking water","https://www.calwater.com/docs/rates/rates_tariffs/bk/20210101-Residential_Metered_Service_BK.pdf",2021,1
"CA1510055","California Water Service Company - North Garden","North Garden","Bakersfield City",2020-01-01,"2020","wastewater","https://www.bakersfieldcity.us/676/Sewer-Billing",2021,2
"CA1610002","Avenal City","Avenal City","Avenal City",2021-07-01,"2021","drinking water","https://www.cityofavenal.com/227/Utility-Billing",2021,1
"CA1610002","Avenal City","Avenal City","Avenal City",2021-07-01,"2021","wastewater","https://www.cityofavenal.com/227/Utility-Billing",2021,2
"CA1610004","Corcoran City","Corcoran City","Corcoran City",2019-04-01,"2019","drinking water","https://www.cityofcorcoran.com/departments/finance/water_rates.php",2021,1
"CA1610004","Corcoran City","Corcoran City","Corcoran City",2021-03-01,"2021","wastewater","https://www.cityofcorcoran.com/departments/finance/billing___payments.php",2021,2
"CA1610004","Corcoran City","Corcoran City","Corcoran City",2021-01-01,"2021","stormwater","https://www.cityofcorcoran.com/departments/finance/storm_drain_rates.php",2021,4
"CA1610005","Lemoore City","Lemoore City","Lemoore City",2020-01-01,"2020","drinking water","https://lemoore.com/public-works/water-sewer-and-refuse",2021,1
"CA1610005","Lemoore City","Lemoore City","Lemoore City",2020-01-01,"2020","wastewater","https://lemoore.com/wp-content/uploads/2018/08/Utility-Billing-Rates-Water-Refuse-Sewer.pdf",2021,2
"CA1700554","Lake County CSA 13 - Kono Tayee","Kono Tayee","Lake County CSA 13 - Kono Tayee",2020-01-01,"2020","drinking water","http://www.lakecountyca.gov/Government/Directory/Special_Districts/Utilities/rates.htm",2021,1
"CA1700554","Lake County CSA 13 - Kono Tayee","Kono Tayee","Northwest Regional Wastewater System",2020-01-01,"2020","wastewater","http://www.lakecountyca.gov/Government/Directory/Special_Districts/Utilities/rates.htm",2021,2
"CA1700568","Harbor View Mutual Water Company","Riviera West Country Club","Harbor View Mutual Water Company",2020-05-20,"2020","drinking water","http://www.rivierawesthoa.com/home-alt/harborviewwater/",2021,1
"CA1700568","Harbor View Mutual Water Company","Riviera West Country Club","Homeowners",2020-05-20,"2020","septic/on-site",NA,2021,3
"CA1710001","Clearlake Oaks County Water District","Clearlake Oaks County Water District","Clearlake Oaks County Water District",2018-07-01,"2018","drinking water","https://www.clocwd.org/rates-and-fees",2021,1
"CA1710001","Clearlake Oaks County Water District","Clearlake Oaks County Water District","Clearlake Oaks County Water District",2018-07-01,"2018","wastewater",NA,2021,2
"CA1710002","Golden State Water Company - Clearlake","Clearlake","Golden State Water Company - Clearlake",2021-01-01,"2021","drinking water","https://www.gswater.com/clearlake",2021,1
"CA1710002","Golden State Water Company - Clearlake","Clearlake","Lake County Sanitation District - Southeast Region",2021-02-15,"2021","wastewater","http://www.lakecountyca.gov/Assets/Departments/SpecialDistricts/Rates/Southeast+2021+Rate.pdf",2021,2
"CA1710003","Highlands Mutual Water Company","Highlands Mutual Water Company","Highlands Mutual Water Company",2019-10-01,"2019","drinking water","https://highlandswater.com/rates-and-policies",2021,1
"CA1710003","Highlands Mutual Water Company","Highlands Mutual Water Company","Lake County Sanitation District - Southeast Region",2021-02-15,"2021","wastewater","http://www.lakecountyca.gov/Assets/Departments/SpecialDistricts/Rates/Southeast+2021+Rate.pdf",2021,2
