"PWSID","PWS_NAME","NPM_CANDIDATE","PRIMACY_AGENCY_CODE","EPA_REGION","SEASON_BEGIN_DATE","SEASON_END_DATE","PWS_ACTIVITY_CODE","PWS_DEACTIVATION_DATE","PWS_TYPE_CODE","CDS_ID","GW_SW_CODE","OWNER_TYPE_CODE","POPULATION_SERVED_COUNT","PRIMACY_TYPE","PRIMARY_SOURCE_CODE","IS_GRANT_ELIGIBLE_IND","IS_WHOLESALER_IND","IS_SCHOOL_OR_DAYCARE_IND","SERVICE_CONNECTIONS_COUNT","SUBMISSION_STATUS_CODE","ORG_NAME","CITY_NAME","ZIP_CODE","COUNTRY_CODE","STATE_CODE","SOURCE_WATER_PROTECTION_CODE","SOURCE_PROTECTION_BEGIN_DATE","OUTSTANDING_PERFORMER","OUTSTANDING_PERFORM_BEGIN_DATE","CITIES_SERVED","COUNTIES_SERVED","PWSID_STATE"
"CA2400167","BALLICO CSD","Y","CA","9","","","A","","CWS","","GW","L","238","State","GW","Y","N","N","73","Y","JIMENEZ, MANUEL","BALLICO","95303","US","CA","","","","","Not Reported","Merced","ca"
"CA5402047","GLEANINGS FOR THE HUNGRY","Y","CA","9","","","A","","CWS","","GW","P","31","State","GW","Y","N","N","12","Y","MEIER, FRITZ","SULTANA","93666","US","CA","","","","","Not Reported","Tulare","ca"
"CA3200107","GRIZZLY LAKE CSD-CROCKER/WELCH","Y","CA","9","","","A","","CWS","","GW","P","215","State","GW","Y","N","N","70","Y","TERRILL, LARRY","PORTOLA","96122","US","CA","","","","","Not Reported","Plumas","ca"
"CA3400331","WESTERNER MOBILE HOME PARK","Y","CA","9","","","A","","CWS","","GW","P","65","State","GW","Y","N","N","49","Y","HERNANDEZ, THALIA","ELK GROVE","95758","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3400128","HAPPY HARBOR (SWS)","Y","CA","9","","","A","","CWS","","GW","P","60","State","GW","Y","N","N","20","Y","HITE, JACK","ISLETON","95641","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3400172","TOKAY PARK WATER CO","Y","CA","9","","","A","","CWS","","GW","P","525","State","GW","Y","N","N","190","Y","KIRBY, CURTIS","SACRAMENTO","95829","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3400135","KORTHS PIRATES LAIR","Y","CA","9","","","A","","CWS","","GW","P","150","State","GW","Y","N","N","55","Y","KORTH, KANDACE","ISLETON","95641","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3400125","FREEPORT MARINA","Y","CA","9","","","A","","CWS","","GW","P","42","State","GW","Y","N","N","31","Y","LANDEROS, KATHY","SACRAMENTO","95832","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3400397","LAGUNA VILLAGE RV PARK","Y","CA","9","","","A","","CWS","","GW","P","32","State","GW","Y","N","N","28","Y","MATTOS, BILL","ELK GROVE","95758","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3200104","GRIZZLY LAKE CSD-DELLEKER","Y","CA","9","","","A","","CWS","","GW","L","657","State","GW","Y","N","N","350","Y","TERRILL, LARRY","PORTOLA","96122","US","CA","","","","","Not Reported","Plumas","ca"
"CA3400401","PLANTATION MOBILE HOME PARK","Y","CA","9","","","A","","CWS","","GW","P","44","State","GW","Y","N","N","45","Y","NGUYEN, WILL","SACRAMENTO","95828","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3400149","RANCHO MARINA","Y","CA","9","","","A","","CWS","","GW","P","250","State","GW","Y","N","N","77","Y","PACELLI, THOMAS","YORBA LINDA","92887","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3400155","SEQUOIA WATER ASSOC","Y","CA","9","","","A","","CWS","","GW","P","54","State","GW","Y","N","N","18","Y","PADILLA, ROBERTO","COURTLAND","95615","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3301280","GOLDEN ERA PRODUCTIONS","Y","CA","9","","","A","","CWS","","GW","P","500","State","GW","Y","N","N","40","Y","DUFRESNE, MURIEL","GILMAN HOT SPRINGS","92383","US","CA","","","","","Not Reported","Riverside","ca"
"CA3303003","GALINDO HOUSING FACILITY","Y","CA","9","","","A","","CWS","","GW","P","50","State","GW","Y","N","N","38","Y","GALINDO, DOLORES","INDIO","92203","US","CA","","","","","Not Reported","Riverside","ca"
"CA3301180","ANZA MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","GW","P","224","State","GW","Y","N","N","85","Y","HOFFMASTER, SYLVIA","ANZA","92539","US","CA","","","","","Not Reported","Riverside","ca"
"CA3301512","PINYON PINES COUNTY WATER DIST","Y","CA","9","","","A","","CWS","","GW","L","160","State","GW","Y","N","N","82","Y","HUSS, TOM","MOUNTAIN CENTER","92561","US","CA","","","","","Not Reported","Riverside","ca"
"CA2300708","RIDGEWOOD WATER SYSTEM","Y","CA","9","","","A","","CWS","","SW","P","220","State","GU","Y","N","N","167","Y","SWEARENGIN, JOSEPH R.","WILLITS","95490","US","CA","","","","","Not Reported","Mendocino","ca"
"CA5510016","SIERRA PARK WATER COMPANY, INC.","Y","CA","9","","","A","","CWS","","GW","P","300","State","GW","Y","N","N","348","Y","KNUDSEN, KIRK","MI WUK VILLAGE","95346","US","CA","","","","","Not Reported","Tuolumne","ca"
"IN5292002","BLUE RIDGE MOBILE HOME PARK","Y","IN","5","","","A","","CWS","","GW","P","300","State","GW","Y","N","N","110","Y","BIDDLECOME, HEATH","SUMMERLAND","93067","US","CA","Y","12-AUG-16","","","CHURUBUSCO","Whitley","in"
"CA1310001","BRAWLEY, CITY OF","Y","CA","9","","","A","","CWS","","SW","L","26273","State","SW","Y","N","N","5646","Y","SILLAS, GUILLERMO","BRAWLEY","92227","US","CA","","","","","BRAWLEY","Imperial","ca"
"CA4200891","BOBCAT SPRINGS MUTUAL","Y","CA","9","","","A","","CWS","","GW","P","120","State","GW","Y","N","N","31","Y","_MEXICO, DAVID","BUELLTON","93427","US","CA","","","","","Not Reported","Santa Barbara","ca"
"CA1009051","CANTUA CREEK VINEYARDS, IV, LLC.","Y","CA","9","","","A","","CWS","","GW","P","50","State","GW","Y","N","N","15","Y","SANTOS, PABLO","CERES","95307","US","CA","","","","","Not Reported","Fresno","ca"
"CA4900832","LEISURE MOBILE HOME PARK","Y","CA","9","","","A","","CWS","","GW","P","410","State","GW","Y","N","N","186","Y","HARE, MICHAEL","SANTA ROSA","95401","US","CA","","","","","Not Reported","Sonoma","ca"
"CA4500027","BIG SPRINGS MUTUAL WATER SYSTEM","Y","CA","9","","","A","","CWS","","GW","P","50","State","GW","Y","N","N","28","Y","CURTIS, DONALD","OLD STATION","96071","US","CA","","","","","Not Reported","Shasta","ca"
"CA5410024","RICHGROVE COMMUNITY SERVICES DISTRICT","Y","CA","9","","","A","","CWS","","GW","L","1617","State","GW","Y","N","N","524","Y","MAGANA, BEN","RICHGROVE","93261","US","CA","","","","","Not Reported","Tulare","ca"
"CA4910012","SONOMA, CITY OF","Y","CA","9","","","A","","CWS","","GW","L","11654","State","GW","Y","N","N","4189","Y","FERGUSON, J. COLLEEN","SONOMA","95476","US","CA","","","","","SONOMA","Sonoma","ca"
"CA1510036","INYOKERN CSD","Y","CA","9","","","A","","CWS","","GW","L","1002","State","GW","Y","N","N","265","Y","BRACKEN, JOHN","INYOKERN,","93555","US","CA","","","","","Not Reported","Kern","ca"
"CA4900798","MOUNTAIN VIEW MOBILE ESTATES, LLC","Y","CA","9","","","A","","CWS","","GW","P","250","State","GW","Y","N","N","111","Y","FEENEY, WILLIAM","NEWPORT BEACH","92663","US","CA","","","","","Not Reported","Sonoma","ca"
"CA4000716","AVILA VALLEY MUTUAL WATER CO","Y","CA","9","","","A","","CWS","","GW","P","75","State","GW","Y","N","N","29","Y","EDSON, MICHELLE","AVILA BEACH","93424","US","CA","","","","","Not Reported","San Luis Obispo","ca"
"CA4200616","SKYLINE PARK","Y","CA","9","","","A","","CWS","","GW","P","300","State","GW","Y","N","N","94","Y","_MEXICO, DAVID","BUELLTON","93427","US","CA","","","","","Not Reported","Santa Barbara","ca"
"CA1910026","COMPTON-CITY, WATER DEPT.","Y","CA","9","","","A","","CWS","","SW","L","79898","State","SWP","Y","N","N","14420","Y","DICKINSON, BRIAN","COMPTON","90220","US","CA","","","","","COMPTON","Los Angeles","ca"
"CA4900871","DE ANZA MOON VALLEY WATER COMPANY","Y","CA","9","","","A","","CWS","","GW","P","691","State","GW","Y","N","N","247","Y","EDGINGTON, TERRY","SONOMA","95476","US","CA","","","","","Not Reported","Sonoma","ca"
"CA2900502","FLORISTON WATER SYSTEM","Y","CA","9","","","A","","CWS","","SW","P","75","State","GU","Y","N","N","45","Y","STINSON, JERRY","FLORISTON","96111","US","CA","","","","","Not Reported","Nevada","ca"
"CA1502620","POND MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","GW","P","48","State","GW","Y","N","N","18","Y","BLEVINS, ANNETTE","WASCO","93280","US","CA","","","","","Not Reported","Kern","ca"
"CA2210903","FISHCAMP MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","GW","P","275","State","GW","Y","N","N","75","Y","CERIONI, JEFF","MADERA","93637","US","CA","","","","","Not Reported","Mariposa","ca"
"CA5403144","ALI MUTUAL WATER CO","Y","CA","9","","","A","","CWS","","GW","P","39","State","GW","Y","N","N","13","Y","ALSAHYBI, MOHAMMED","TULARE","93274","US","CA","","","","","Not Reported","Tulare","ca"
"CA3301107","CARVER TRACT MUTUAL WATER COMP","Y","CA","9","","","A","","CWS","","GW","P","300","State","GW","Y","N","N","188","Y","RODRIGUEZ, DEE","INDIO","92202","US","CA","","","","","Not Reported","Riverside","ca"
"CA3301115","CHIRIACO SUMMIT WATER DIST.","Y","CA","9","","","A","","CWS","","SW","P","527","State","SWP","Y","N","N","33","Y","CHIRIACO-RUSCHE, MARGIT","CHIRIACO SUMMIT","92201","US","CA","","","","","Not Reported","Riverside","ca"
"090600125","Chemehuevi Water","Y","09","9","","","A","","CWS","","GW","N","2300","Tribal","GW","Y","N","N","606","Y","Chemehuevi Tribal Council","Havasu Lake","92363","US","CA","","","","","Not Reported","Not Reported","09"
"CA4410010","SANTA CRUZ WATER DEPARTMENT","Y","CA","9","","","A","","CWS","","SW","L","97767","State","SW","Y","N","N","24421","Y","MENARD, ROSEMARY","SANTA CRUZ","95060","US","CA","","","","","Not Reported","Santa Cruz","ca"
"CA1910143","SAN FERNANDO-CITY, WATER DEPT.","Y","CA","9","","","A","","CWS","","GW","L","24714","State","GW","Y","N","N","5158","Y","KIMBALL, NICK","SAN FENANDO","91340","US","CA","","","","","SAN FERNANDO","Los Angeles","ca"
"090605024","Sycuan","Y","09","9","","","A","","CWS","","SW","N","12350","Tribal","SWP","Y","N","N","70","Y","Sycuan Band of Kumeyaay Indians","El Cajon","92019","US","CA","","","Y","01-JAN-14","Not Reported","Not Reported","09"
"090605012","Pauma","Y","09","9","","","A","","CWS","","GW","N","5700","Tribal","GW","Y","N","N","75","Y","Pauma Indian Reservation","Pauma Valley","92061","US","CA","","","Y","01-JUN-17","Not Reported","Not Reported","09"
"090605122","Turner Trailer Park","Y","09","9","","","A","","CWS","","GW","P","70","Tribal","GW","Y","N","N","24","Y","Turner Trailer Park","Valley Center","92082","US","CA","","","","","Not Reported","Not Reported","09"
"CA5403213","TEEN CHALLENGE","Y","CA","9","","","A","","CWS","","GW","P","130","State","GW","Y","N","N","13","Y","JONES, MIKE","REEDLEY","93654","US","CA","","","","","Not Reported","Tulare","ca"
"CA5610017","VENTURA WATER DEPARTMENT","Y","CA","9","","","A","","CWS","","SW","L","113478","State","SW","Y","N","N","28979","Y","RUNGREN, SUSAN","VENTURA","93002","US","CA","","","","","Not Reported","Ventura","ca"
"CA5602140","SATICOY COUNTRY CLUB-CITY OF VENTURA","Y","CA","9","","","A","","CWS","","GW","P","177","State","GW","Y","N","N","74","Y","RUNGREN, SUSAN","VENTURA","93002","US","CA","","","","","VENTURA","Ventura","ca"
"CA4910014","ROHNERT PARK, CITY OF","Y","CA","9","","","A","","CWS","","GW","L","42067","State","GW","Y","N","N","9572","Y","MCARTHUR, JOHN","ROHNERT PARK","94928","US","CA","","","","","ROHNERT PARK","Sonoma","ca"
"CA1200501","ALDERPOINT COUNTY WATER","Y","CA","9","","","A","","CWS","","SW","L","219","State","SW","Y","N","N","79","Y","MARCH, CHERYL","ALDERPOINT","95511","US","CA","","","","","Not Reported","Humboldt","ca"
"090600144","Pala South","Y","09","9","","","A","","CWS","","GW","N","360","Tribal","GW","Y","N","N","100","Y","Pala Band of Mission Indians","Pala","92059","US","CA","","","","","Not Reported","Not Reported","09"
"090605153","Pala North","Y","09","9","","","A","","CWS","","GW","N","14200","Tribal","GW","Y","N","N","250","Y","Pala Band of Mission Indians","Pala","92059","US","CA","","","","","Not Reported","Not Reported","09"
"090605129","Oasis Mobile Home Park","Y","09","9","","","A","","CWS","","GW","P","1900","Tribal","GW","Y","N","N","390","Y","Oasis Mobile Home Park","Thermal","92274","US","CA","","","","","Not Reported","Not Reported","09"
"090605019","Santa Rosa Reservation","Y","09","9","","","A","","CWS","","GW","N","132","Tribal","GW","Y","N","N","38","Y","Santa Rosa Reservation","Anza","92539","US","CA","","","","","Not Reported","Not Reported","09"
"090605155","Yocha Dehe Community Area","Y","09","9","","","A","","CWS","","GW","N","230","Tribal","GW","Y","N","N","40","Y","Yocha Dehe Wintun Nation","Brooks","95606","US","CA","","","Y","17-APR-15","Not Reported","Not Reported","09"
"CA3310019","IDYLLWILD WATER DISTRICT","Y","CA","9","","","A","","CWS","","GW","L","2500","State","GW","Y","N","N","1649","Y","CREIGHTON, MICHAEL","IDYLLWILD","92549-0397","US","CA","","","","","Not Reported","Riverside","ca"
"CA3310009","EASTERN MUNICIPAL WD","Y","CA","9","","","A","","CWS","","SW","L","586254","State","SWP","Y","N","N","149729","Y","WALL, JEFF","PERRIS","92570","US","CA","","","","","Not Reported","Riverside","ca"
"090600154","Table Mountain Rancheria","Y","09","9","","","A","","CWS","","SW","N","9085","Tribal","SW","Y","N","N","22","Y","Table Mountain Rancheria","Friant","93626","US","CA","","","","","Table Mountain","Not Reported","09"
"CA1700508","GLENHAVEN MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","GW","P","300","State","GW","Y","N","N","125","Y","OBERMEYER, DAN","GLENHAVEN","95443","US","CA","","","","","Not Reported","Lake","ca"
"CA2702439","WOODLAND HEIGHTS MWC","Y","CA","9","","","A","","CWS","","GW","P","57","State","GW","Y","N","N","37","Y","NICHOLAS, ALLEN","PRUNEDALE","93907","US","CA","","","","","Not Reported","Monterey","ca"
"CA2700665","OAK HEIGHTS W & R CO INC","Y","CA","9","","","A","","CWS","","GW","P","105","State","GW","Y","N","N","35","Y","NUGENT, ED","SALINAS","93907","US","CA","","","","","Not Reported","Monterey","ca"
"CA2701898","CLEAR RIDGE WA","Y","CA","9","","","A","","CWS","","SW","P","123","State","GU","Y","N","N","41","Y","PAPPAS, JACI","BIG SUR","93920","US","CA","","","","","Not Reported","Monterey","ca"
"CA2701263","PARTINGTON RIDGE MWC","Y","CA","9","","","A","","CWS","","SW","P","75","State","SW","Y","N","N","26","Y","PAPPAS, JACI","BIG SUR","93920","US","CA","","","","","Not Reported","Monterey","ca"
"090600126","Cold Springs Main","Y","09","9","","","A","","CWS","","GW","N","209","Tribal","GW","Y","N","N","43","Y","Cold Springs Rancheria","Tollhouse","93667","US","CA","","","","","Cold Springs Rancheria","Not Reported","09"
"090605077","Cold Springs Subdivision","Y","09","9","","","A","","CWS","","GW","N","35","Tribal","GW","Y","N","N","7","Y","Cold Springs Rancheria","Tollhouse","93667","US","CA","","","","","Cold Springs Rancheria","Not Reported","09"
"CA1110001","CITY OF ORLAND","Y","CA","9","","","A","","CWS","","GW","L","7932","State","GW","Y","N","N","2559","Y","VONASEK, ED","ORLAND","95963","US","CA","","","","","ORLAND","Glenn","ca"
"CA1010027","REEDLEY, CITY OF","Y","CA","9","","","A","","CWS","","GW","L","24194","State","GW","Y","N","N","6342","Y","ORNELLAS, JOHN","REEDLEY","93654","US","CA","","","","","REEDLEY","Fresno","ca"
"CA1500442","SUNSET APARTMENTS WS","Y","CA","9","","","A","","CWS","","GW","P","37","State","GW","Y","N","N","20","Y","AMENTO, CHUCK","NORTH EDWARDS","93523","US","CA","","","","","Not Reported","Kern","ca"
"CA4310013","STANFORD UNIVERSITY","Y","CA","9","","","A","","CWS","","SW","P","32218","State","SWP","Y","N","Y","1494","Y","ZIGTERMAN, TOM","STANFORD","94305-7272","US","CA","","","","","Not Reported","Santa Clara","ca"
"090600131","Wheel-er In Family","Y","09","9","","","A","","CWS","","GW","N","56","Tribal","GW","Y","N","N","113","Y","Big River Development","Big River","92242","US","CA","","","","","Wheel-er In Family Resort","Not Reported","09"
"090605121","Arviso - Mobile Home Park","Y","09","9","","","A","","CWS","","GW","P","70","Tribal","GW","Y","N","N","37","Y","Arviso - Mobile Home Park","Pauma Valley","92061","US","CA","","","Y","01-JUN-17","Not Reported","Not Reported","09"
"TX1012019","R&K WEIMAN MHP","Y","TX","6","","","A","","CWS","","GW","P","279","State","GW","Y","N","N","93","Y","VERRY, RICHARD, A","HUNTINGTON BEACH","92649-2061","US","CA","N","","","","Not Reported","Harris","tx"
"TX1010826","PIN OAK MOBILE HOME PARK","Y","TX","6","","","A","","CWS","","GW","P","345","State","GW","Y","N","N","115","Y","SOLHJOU, ALI, MOHAMMAD","IRVINE","92623-7356","US","CA","N","","","","Not Reported","Harris","tx"
"TX1010658","ALDINE OAKS MHP","Y","TX","6","","","A","","CWS","","GW","P","174","State","GW","Y","N","N","58","Y","SOLHJOU, ALI, MOHAMMAD","IRVINE","92623-7356","US","CA","N","","","","Not Reported","Harris","tx"
"CA2702135","FOOTHILL WA","Y","CA","9","","","A","","CWS","","GW","P","28","State","GW","Y","N","N","18","Y","HILLARD, DALE","SALINAS","93908","US","CA","","","","","Not Reported","Monterey","ca"
"CA2700702","PRUNEDALE MWC","Y","CA","9","","","A","","CWS","","GW","P","277","State","GW","Y","N","N","84","Y","MITCHELL, ELIZABETH","SALINAS","93907","US","CA","","","","","Not Reported","Monterey","ca"
"WA5391080","VALLEYBROOK VILLAGE","Y","WA","10","","","A","","CWS","","GW","P","65","State","GW","Y","N","N","45","Y","VALLEYBROOK VILLAGE","Sacremento","95831","US","CA","","","Y","17-OCT-07","Not Reported","Pierce","wa"
"CA1900062","LOS ANGELES RESIDENTIAL COMMUNITY FOUNDA","Y","CA","9","","","A","","CWS","","GW","P","184","State","GW","Y","N","N","22","Y","STURKEY, KATHY","SANTA CLARITA","91390-5111","US","CA","","","","","Not Reported","Los Angeles","ca"
"CA4710004","ETNA, CITY OF","Y","CA","9","","","A","","CWS","","SW","L","720","State","SW","Y","N","N","410","Y","GRIGGS, SARAH","ETNA","96027","US","CA","","","","","ETNA","Siskiyou","ca"
"CA0710009","TOWN OF DISCOVERY BAY","Y","CA","9","","","A","","CWS","","GW","L","15000","State","GW","Y","N","N","6319","Y","DAVIES, MIKE","DISCOVERY BAY","94505-9376","US","CA","","","","","Not Reported","Contra Costa","ca"
"TX0500043","CEDAR GROVE MOBILE HOME PARK","Y","TX","6","","","A","","CWS","","SW","P","561","State","SWP","Y","N","N","187","Y","FARRIS, RAY, K","SAN JOSE","95126-2321","US","CA","N","","","","Not Reported","Coryell","tx"
"CA1500494","WILSON ROAD WATER COMMUNITY","Y","CA","9","","","A","","CWS","","GW","P","66","State","GW","Y","N","N","20","Y","PICKETT, KEITH","BAKERSFIELD","93307","US","CA","","","","","Not Reported","Kern","ca"
"CA0410012","SFWP-BANGOR","Y","CA","9","","","A","","CWS","","SW","L","73","State","SW","Y","N","N","18","Y","MOSELEY, RATH","OROVILLE","95966","US","CA","","","","","Not Reported","Butte","ca"
"CA0410006","SFWP-MINERS RANCH","Y","CA","9","","","A","","CWS","","SW","L","24846","State","SW","Y","N","N","6804","Y","MOSELEY, RATH","OROVILLE","95966","US","CA","","","","","Not Reported","Butte","ca"
"CA4400571","DAVENPORT COUNTY SANITATION","Y","CA","9","","","A","","CWS","","SW","L","350","State","SW","Y","N","N","108","Y","BARRANCO, BEATRIZ","SANTA CRUZ","95062","US","CA","","","","","Not Reported","Santa Cruz","ca"
"CA3610036","CHINO HILLS, CITY OF","Y","CA","9","","","A","","CWS","","SW","L","83159","State","SWP","Y","N","N","21571","Y","WILEY, MARK","CHINO HILLS","91709","US","CA","","","","","CHINO HILLS","San Bernardino","ca"
"CA5000061","MARTIN'S MOBILE HOME COURT","Y","CA","9","","","A","","CWS","","GW","P","60","State","GW","Y","N","N","20","Y","COUNTS, JERRY","SAN RAMON","94583","US","CA","","","","","Not Reported","Stanislaus","ca"
"CA0706005","FARRAR PARK PROPERTY OWNERS","Y","CA","9","","","A","","CWS","","GW","P","140","State","GW","Y","N","N","56","Y","HAEGE, DIANE","BETHEL ISLAND","94511","US","CA","","","","","Not Reported","Contra Costa","ca"
"090605057","Resighini Rancheria","Y","09","9","","","A","","CWS","","GW","N","100","Tribal","GW","Y","N","N","12","Y","Resighini Rancheria","Klamath","95548","US","CA","","","","","Not Reported","Not Reported","09"
"CA3200138","JD TRAILER RANCH","Y","CA","9","","","A","","CWS","","GW","P","53","State","GW","Y","N","N","54","Y","FOURIE, ANDRE","VINTON","96135","US","CA","","","","","Not Reported","Plumas","ca"
"CA3910024","SAN JOAQUIN COUNTY - WILKINSON MANOR","Y","CA","9","","","A","","CWS","","GW","L","845","State","GW","Y","N","N","256","Y","GUZMAN, BEN","STOCKTON","95201","US","CA","","","","","Not Reported","San Joaquin","ca"
"CA2300591","PINE MOUNTAIN MUTUAL WATER CO.","Y","CA","9","","","A","","CWS","","SW","P","310","State","SW","Y","N","N","124","Y","WALZ, TOM","WILLITS","95490","US","CA","","","","","Not Reported","Mendocino","ca"
"CA0710007","DIABLO WATER DISTRICT","Y","CA","9","","","A","","CWS","","SW","L","40144","State","SWP","Y","N","N","11700","Y","MENDOZA, NACHO","OAKLEY","94561-0127","US","CA","","","","","Not Reported","Contra Costa","ca"
"CA2800625","ADVENTIST HEALTH - ST. HELENA HOSPITAL","Y","CA","9","","","A","","CWS","","GW","P","860","State","GW","Y","N","N","227","Y","SANDIN, SCOTT","ST. HELENA","94574","US","CA","","","","","Not Reported","Napa","ca"
